codigo_ibge,nome,uf,regiao_imediata,regiao_intermediaria,latitude,longitude,populacao_2026
4216503,São Joaquim,SC,Lages,Lages,-28.308380,-50.052468,27109
4216602,São José,SC,Florianópolis,Florianópolis,-27.585036,-48.660914,301218
4216701,São José do Cedro,SC,São Miguel do Oeste,Chapecó,-26.489676,-53.541647,14597
4216800,São José do Cerrito,SC,Lages,Lages,-27.600078,-50.671591,8658
4216909,São Lourenço do Oeste,SC,São Lourenço do Oeste,Chapecó,-26.478470,-52.855730,26340
4217006,São Ludgero,SC,Tubarão,Criciúma,-28.364889,-49.152056,14667
4217105,São Martinho,SC,Tubarão,Criciúma,-28.119694,-48.971028,3539
4217154,São Miguel da Boa Vista,SC,Maravilha,Chapecó,-26.683590,-53.234570,1766
4217204,São Miguel do Oeste,SC,São Miguel do Oeste,Chapecó,-26.731900,-53.482833,48490
4217253,São Pedro de Alcântara,SC,Florianópolis,Florianópolis,-27.589237,-48.822862,6272
4217303,Saudades,SC,Chapecó,Chapecó,-26.887408,-53.034569,10922
4217402,Schroeder,SC,Joinville,Joinville,-26.356218,-49.073855,22098
4217501,Seara,SC,Concórdia,Chapecó,-27.147030,-52.361375,19633
4217550,Serra Alta,SC,Chapecó,Chapecó,-26.703700,-53.044763,3374
4217600,Siderópolis,SC,Criciúma,Criciúma,-28.580831,-49.492331,14223
4217709,Sombrio,SC,Araranguá,Criciúma,-29.071591,-49.669955,32040
4217758,Sul Brasil,SC,Chapecó,Chapecó,-26.714510,-52.941620,2907
4217808,Taió,SC,Rio do Sul,Blumenau,-27.075667,-50.093708,19003
4217907,Tangará,SC,Videira,Caçador,-27.144282,-51.153741,8100
4217956,Tigrinhos,SC,Maravilha,Chapecó,-26.676150,-53.158100,2589
4218004,Tijucas,SC,Itajaí,Blumenau,-27.266982,-48.694000,60560
4218103,Timbé do Sul,SC,Araranguá,Criciúma,-28.812169,-49.855031,5512
4218202,Timbó,SC,Blumenau,Blumenau,-26.815180,-49.265450,50613
4218251,Timbó Grande,SC,Caçador,Caçador,-26.634905,-50.654647,7536
4218301,Três Barras,SC,Mafra,Joinville,-26.165519,-50.271286,20674
4218350,Treviso,SC,Criciúma,Criciúma,-28.499100,-49.487011,3939
4218400,Treze de Maio,SC,Tubarão,Criciúma,-28.559838,-49.120425,7679
4218509,Treze Tílias,SC,Joaçaba - Herval d'Oeste,Chapecó,-26.954850,-51.441043,9749
4218608,Trombudo Central,SC,Rio do Sul,Blumenau,-27.317936,-49.818982,7661
4218707,Tubarão,SC,Tubarão,Criciúma,-28.484638,-49.038006,117924
4218756,Tunápolis,SC,São Miguel do Oeste,Chapecó,-26.983050,-53.634025,5108
4218806,Turvo,SC,Araranguá,Criciúma,-28.906523,-49.710362,13713
4218855,União do Oeste,SC,Chapecó,Chapecó,-26.791527,-52.863582,2784
4218905,Urubici,SC,Lages,Lages,-28.057917,-49.560572,11079
4218954,Urupema,SC,Lages,Lages,-28.032400,-49.914494,2771
4219002,Urussanga,SC,Criciúma,Criciúma,-28.506613,-49.327200,21539
4219101,Vargeão,SC,Xanxerê,Chapecó,-26.800000,-52.129537,3729
4219150,Vargem,SC,Joaçaba - Herval d'Oeste,Chapecó,-27.468506,-50.980676,2595
4219176,Vargem Bonita,SC,Joaçaba - Herval d'Oeste,Chapecó,-26.942487,-51.756933,4579
4219200,Vidal Ramos,SC,Ituporanga,Blumenau,-27.384224,-49.339619,6263
4219309,Videira,SC,Videira,Caçador,-26.988287,-51.139722,59839
4219358,Vitor Meireles,SC,Ibirama - Presidente Getúlio,Blumenau,-26.828646,-49.857423,5524
4219408,Witmarsum,SC,Ibirama - Presidente Getúlio,Blumenau,-26.943885,-49.862292,4569
4219507,Xanxerê,SC,Xanxerê,Chapecó,-26.865000,-52.422757,55573
4219606,Xavantina,SC,Xanxerê,Chapecó,-27.026122,-52.316467,3462
4219705,Xaxim,SC,Chapecó,Chapecó,-26.974946,-52.550800,35058
4219853,Zortéa,SC,Joaçaba - Herval d'Oeste,Chapecó,-27.467471,-51.528057,4342
4220000,Balneário Rincão,SC,Criciúma,Criciúma,-28.818571,-49.251771,18155
4300034,Aceguá,RS,Bagé,Pelotas,-31.659583,-54.111154,4251
4300059,Água Santa,RS,Tapejara - Sananduva,Passo Fundo,-28.228508,-52.047200,4003
4300109,Agudo,RS,Santa Maria,Santa Maria,-29.614082,-53.229311,16347
4300208,Ajuricaba,RS,Ijuí,Ijuí,-28.226053,-53.743607,6843
4300307,Alecrim,RS,Santa Rosa,Ijuí,-27.644122,-54.787956,6219
4300406,Alegrete,RS,Uruguaiana,Uruguaiana,-29.708883,-55.890263,74285
4300455,Alegria,RS,Três de Maio,Ijuí,-27.794238,-54.077223,3705
4300471,Almirante Tamandaré do Sul,RS,Carazinho,Passo Fundo,-28.123080,-52.919073,2007
4300505,Alpestre,RS,Nonoai,Passo Fundo,-27.204448,-53.044062,7235
4300554,Alto Alegre,RS,Passo Fundo,Passo Fundo,-28.804280,-52.991070,1837
4300570,Alto Feliz,RS,Caxias do Sul,Caxias do Sul,-29.374111,-51.304200,3145
4300604,Alvorada,RS,Porto Alegre,Porto Alegre,-29.999014,-51.040229,194061
4300638,Amaral Ferrador,RS,Camaquã,Porto Alegre,-30.813305,-52.296595,5384
4300646,Ametista do Sul,RS,Frederico Westphalen,Passo Fundo,-27.369640,-53.192400,7813
4300661,André da Rocha,RS,Nova Prata - Guaporé,Caxias do Sul,-28.583550,-51.499994,1156
4300703,Anta Gorda,RS,Encantado,Santa Cruz do Sul - Lajeado,-28.979031,-51.996969,6080
4300802,Antônio Prado,RS,Caxias do Sul,Caxias do Sul,-28.876611,-51.318805,13332
4300851,Arambaré,RS,Camaquã,Porto Alegre,-30.914520,-51.572885,4215
4300877,Araricá,RS,Novo Hamburgo - São Leopoldo,Porto Alegre,-29.641629,-50.927986,8831
4300901,Aratiba,RS,Erechim,Passo Fundo,-27.386632,-52.306747,6618
4301008,Arroio do Meio,RS,Lajeado,Santa Cruz do Sul - Lajeado,-29.362308,-51.956708,22524
4301057,Arroio do Sal,RS,Torres,Porto Alegre,-29.521783,-49.889967,11419
4301073,Arroio do Padre,RS,Pelotas,Pelotas,-31.448971,-52.393629,2650
4301107,Arroio dos Ratos,RS,Porto Alegre,Porto Alegre,-30.157884,-51.729737,14934
4301206,Arroio do Tigre,RS,Sobradinho,Santa Cruz do Sul - Lajeado,-29.256565,-53.057488,12290
4301305,Arroio Grande,RS,Pelotas,Pelotas,-32.187375,-52.872452,17879
4301404,Arvorezinha,RS,Soledade,Passo Fundo,-28.859893,-52.146227,10547
4301503,Augusto Pestana,RS,Ijuí,Ijuí,-28.531640,-54.011107,7303
4301552,Áurea,RS,Erechim,Passo Fundo,-27.710445,-52.067009,3458
4301602,Bagé,RS,Bagé,Pelotas,-31.266143,-54.051168,121929
4301636,Balneário Pinhal,RS,Tramandaí - Osório,Porto Alegre,-30.213936,-50.288227,15413
4301651,Barão,RS,Bento Gonçalves,Caxias do Sul,-29.398592,-51.518346,6496
4301701,Barão de Cotegipe,RS,Erechim,Passo Fundo,-27.552491,-52.436764,7320
4301750,Barão do Triunfo,RS,Porto Alegre,Porto Alegre,-30.412130,-51.792839,5972
4301800,Barracão,RS,Lagoa Vermelha,Passo Fundo,-27.734700,-51.445215,4915
4301859,Barra do Guarita,RS,Três Passos,Ijuí,-27.207740,-53.753950,3231
4301875,Barra do Quaraí,RS,Uruguaiana,Uruguaiana,-30.162864,-57.368780,4340
4301909,Barra do Ribeiro,RS,Porto Alegre,Porto Alegre,-30.372184,-51.332864,12476
4301925,Barra do Rio Azul,RS,Erechim,Passo Fundo,-27.399769,-52.404900,1721
4301958,Barra Funda,RS,Carazinho,Passo Fundo,-27.916986,-53.021071,2557
4302006,Barros Cassal,RS,Soledade,Passo Fundo,-29.132912,-52.592412,9424
4302055,Benjamin Constant do Sul,RS,Erechim,Passo Fundo,-27.480846,-52.656546,2118
4302105,Bento Gonçalves,RS,Bento Gonçalves,Caxias do Sul,-29.127382,-51.567171,127980
4302154,Boa Vista das Missões,RS,Frederico Westphalen,Passo Fundo,-27.686457,-53.323450,1968
4302204,Boa Vista do Buricá,RS,Três de Maio,Ijuí,-27.673373,-54.098355,7129
4302220,Boa Vista do Cadeado,RS,Cruz Alta,Passo Fundo,-28.623844,-53.825785,2269
4302238,Boa Vista do Incra,RS,Cruz Alta,Passo Fundo,-28.872629,-53.460533,2314
4302253,Boa Vista do Sul,RS,Bento Gonçalves,Caxias do Sul,-29.360221,-51.669679,2815
4302303,Bom Jesus,RS,Vacaria,Caxias do Sul,-28.571414,-50.456881,11429
4302352,Bom Princípio,RS,Novo Hamburgo - São Leopoldo,Porto Alegre,-29.466680,-51.363450,13665
4302378,Bom Progresso,RS,Três Passos,Ijuí,-27.546600,-53.850433,2132
4302402,Bom Retiro do Sul,RS,Lajeado,Santa Cruz do Sul - Lajeado,-29.625150,-51.929925,12587
4302451,Boqueirão do Leão,RS,Lajeado,Santa Cruz do Sul - Lajeado,-29.311473,-52.420947,6202
4302501,Bossoroca,RS,São Luiz Gonzaga,Ijuí,-28.638305,-54.983984,5978
4302584,Bozano,RS,Ijuí,Ijuí,-28.352458,-53.744900,2195
4302600,Braga,RS,Três Passos,Ijuí,-27.593591,-53.748655,3322
4302659,Brochier,RS,Montenegro,Porto Alegre,-29.537110,-51.629520,5083
4302709,Butiá,RS,Charqueadas - Triunfo - São Jerônimo,Porto Alegre,-30.161428,-51.994863,19421
4302808,Caçapava do Sul,RS,São Gabriel - Caçapava do Sul,Santa Maria,-30.594092,-53.449345,33501
4302907,Cacequi,RS,Santa Maria,Santa Maria,-29.919921,-54.806560,11299
4303004,Cachoeira do Sul,RS,Cachoeira do Sul,Santa Maria,-30.204661,-52.974332,82222
4303103,Cachoeirinha,RS,Porto Alegre,Porto Alegre,-29.915989,-51.101378,141506
4303202,Cacique Doble,RS,Lagoa Vermelha,Passo Fundo,-27.802194,-51.684087,4692
4303301,Caibaté,RS,São Luiz Gonzaga,Ijuí,-28.335382,-54.661688,4795
4303400,Caiçara,RS,Frederico Westphalen,Passo Fundo,-27.237058,-53.469858,4931
4303509,Camaquã,RS,Camaquã,Porto Alegre,-30.911536,-51.829410,63961
4303558,Camargo,RS,Marau,Passo Fundo,-28.622410,-52.225840,3060
4303608,Cambará do Sul,RS,Caxias do Sul,Caxias do Sul,-29.048179,-50.160952,6490
4303673,Campestre da Serra,RS,Caxias do Sul,Caxias do Sul,-28.723065,-51.111304,3311
4303707,Campina das Missões,RS,Santa Rosa,Ijuí,-27.964994,-54.822900,5999
4303806,Campinas do Sul,RS,Erechim,Passo Fundo,-27.719467,-52.649667,5388
4303905,Campo Bom,RS,Novo Hamburgo - São Leopoldo,Porto Alegre,-29.665320,-51.052690,64720
4304002,Campo Novo,RS,Três Passos,Ijuí,-27.669229,-53.833621,5063
4304101,Campos Borges,RS,Passo Fundo,Passo Fundo,-28.916207,-53.041240,3695
4304200,Candelária,RS,Santa Cruz do Sul,Santa Cruz do Sul - Lajeado,-29.710985,-52.776054,29775
4304309,Cândido Godói,RS,Santa Rosa,Ijuí,-27.926254,-54.730108,6419
4304358,Candiota,RS,Bagé,Pelotas,-31.587970,-53.750367,11012
4304408,Canela,RS,Caxias do Sul,Caxias do Sul,-29.347565,-50.775429,50717
4304507,Canguçu,RS,Pelotas,Pelotas,-31.226012,-52.656100,50968
4304606,Canoas,RS,Porto Alegre,Porto Alegre,-29.916800,-51.174937,359845
4304614,Canudos do Vale,RS,Lajeado,Santa Cruz do Sul - Lajeado,-29.324787,-52.247400,1686
4304622,Capão Bonito do Sul,RS,Lagoa Vermelha,Passo Fundo,-28.156283,-51.380009,1769
4304630,Capão da Canoa,RS,Tramandaí - Osório,Porto Alegre,-29.699543,-50.012786,66237
4304655,Capão do Cipó,RS,Santiago,Santa Maria,-28.949055,-54.601621,3187
4304663,Capão do Leão,RS,Pelotas,Pelotas,-31.855809,-52.540677,27416
4304671,Capivari do Sul,RS,Porto Alegre,Porto Alegre,-30.163759,-50.510818,4080
4304689,Capela de Santana,RS,Novo Hamburgo - São Leopoldo,Porto Alegre,-29.710179,-51.361407,11424
4304697,Capitão,RS,Lajeado,Santa Cruz do Sul - Lajeado,-29.289775,-51.990075,2994
4304705,Carazinho,RS,Carazinho,Passo Fundo,-28.267354,-52.861850,63671
4304713,Caraá,RS,Porto Alegre,Porto Alegre,-29.757362,-50.343077,7555
4304804,Carlos Barbosa,RS,Bento Gonçalves,Caxias do Sul,-29.320956,-51.493294,31586
4304853,Carlos Gomes,RS,Erechim,Passo Fundo,-27.708288,-51.936975,1384
4304903,Casca,RS,Marau,Passo Fundo,-28.589200,-51.975806,9698
4304952,Caseiros,RS,Lagoa Vermelha,Passo Fundo,-28.248280,-51.762215,3064
4305009,Catuípe,RS,Ijuí,Ijuí,-28.173015,-54.038731,8834
4305108,Caxias do Sul,RS,Caxias do Sul,Caxias do Sul,-29.095933,-51.030198,479604
4305116,Centenário,RS,Erechim,Passo Fundo,-27.765073,-51.996155,2777
4305124,Cerrito,RS,Pelotas,Pelotas,-31.753158,-52.774932,5909
4305132,Cerro Branco,RS,Cachoeira do Sul,Santa Maria,-29.633511,-53.009478,3859
4305157,Cerro Grande,RS,Palmeira das Missões,Passo Fundo,-27.628791,-53.148245,2428
4305173,Cerro Grande do Sul,RS,Camaquã,Porto Alegre,-30.586860,-51.761307,9333
4305207,Cerro Largo,RS,Cerro Largo,Ijuí,-28.142100,-54.737550,14015
4305306,Chapada,RS,Carazinho,Passo Fundo,-28.100619,-53.123281,9751
4305355,Charqueadas,RS,Charqueadas - Triunfo - São Jerônimo,Porto Alegre,-30.001092,-51.551362,36110
4305371,Charrua,RS,Tapejara - Sananduva,Passo Fundo,-27.951667,-51.994175,2800
4305405,Chiapetta,RS,Ijuí,Ijuí,-28.003688,-53.912176,3991
4305439,Chuí,RS,Pelotas,Pelotas,-33.658850,-53.432275,6409
4305447,Chuvisca,RS,Camaquã,Porto Alegre,-30.783486,-52.008871,4682
4305454,Cidreira,RS,Tramandaí - Osório,Porto Alegre,-30.114993,-50.272227,17584
4305504,Ciríaco,RS,Marau,Passo Fundo,-28.350006,-51.907478,4208
4305587,Colinas,RS,Lajeado,Santa Cruz do Sul - Lajeado,-29.388680,-51.880280,2474
4305603,Colorado,RS,Carazinho,Passo Fundo,-28.473369,-52.995812,3316
4305702,Condor,RS,Ijuí,Ijuí,-28.162228,-53.481394,6538
4305801,Constantina,RS,Carazinho,Passo Fundo,-27.681365,-52.995606,10631
4305835,Coqueiro Baixo,RS,Lajeado,Santa Cruz do Sul - Lajeado,-29.171322,-52.130789,1308
4305850,Coqueiros do Sul,RS,Carazinho,Passo Fundo,-28.126583,-52.768608,2248
4305871,Coronel Barros,RS,Ijuí,Ijuí,-28.415193,-54.067257,2896
4305900,Coronel Bicaco,RS,Ijuí,Ijuí,-27.780333,-53.665606,6214
4305934,Coronel Pilar,RS,Bento Gonçalves,Caxias do Sul,-29.267909,-51.724418,1637
4305959,Cotiporã,RS,Bento Gonçalves,Caxias do Sul,-29.016383,-51.689275,3926
4305975,Coxilha,RS,Passo Fundo,Passo Fundo,-28.117033,-52.343600,2718
4306007,Crissiumal,RS,Três Passos,Ijuí,-27.496913,-54.143894,13116
4306056,Cristal,RS,Camaquã,Porto Alegre,-31.014326,-52.021181,7455
4306072,Cristal do Sul,RS,Frederico Westphalen,Passo Fundo,-27.438567,-53.246511,2745
4306106,Cruz Alta,RS,Cruz Alta,Passo Fundo,-28.712173,-53.551400,60453
4306130,Cruzaltense,RS,Erechim,Passo Fundo,-27.630420,-52.655600,1650
4306205,Cruzeiro do Sul,RS,Lajeado,Santa Cruz do Sul - Lajeado,-29.548175,-52.040558,12574
4306304,David Canabarro,RS,Marau,Passo Fundo,-28.419058,-51.815450,4400
4306320,Derrubadas,RS,Três Passos,Ijuí,-27.240405,-53.918047,2793
4306353,Dezesseis de Novembro,RS,São Luiz Gonzaga,Ijuí,-28.186060,-55.089200,2540
4306379,Dilermando de Aguiar,RS,Santa Maria,Santa Maria,-29.842729,-54.149771,2856
4306403,Dois Irmãos,RS,Novo Hamburgo - São Leopoldo,Porto Alegre,-29.613771,-51.091771,31805
4306429,Dois Irmãos das Missões,RS,Palmeira das Missões,Passo Fundo,-27.673887,-53.484493,2132
4306452,Dois Lajeados,RS,Nova Prata - Guaporé,Caxias do Sul,-28.976967,-51.844578,3156
4306502,Dom Feliciano,RS,Camaquã,Porto Alegre,-30.621725,-52.187106,13279
4306551,Dom Pedro de Alcântara,RS,Torres,Porto Alegre,-29.371544,-49.848611,2617
4306601,Dom Pedrito,RS,Bagé,Pelotas,-31.018852,-54.605565,38080
4306700,Dona Francisca,RS,Santa Maria,Santa Maria,-29.579136,-53.348545,3133
4306734,Doutor Maurício Cardoso,RS,Três de Maio,Ijuí,-27.489475,-54.376456,4533
4306759,Doutor Ricardo,RS,Encantado,Santa Cruz do Sul - Lajeado,-29.083345,-51.978982,1924
4306767,Eldorado do Sul,RS,Porto Alegre,Porto Alegre,-30.076742,-51.484629,41013
4306809,Encantado,RS,Encantado,Santa Cruz do Sul - Lajeado,-29.215100,-51.926225,23521
4306908,Encruzilhada do Sul,RS,Santa Cruz do Sul,Santa Cruz do Sul - Lajeado,-30.572683,-52.645220,24275
4306924,Engenho Velho,RS,Carazinho,Passo Fundo,-27.680570,-52.910670,1315
4306932,Entre-Ijuís,RS,Santo Ângelo,Ijuí,-28.460004,-54.288830,9368
4306957,Entre Rios do Sul,RS,Erechim,Passo Fundo,-27.524618,-52.732945,2727
4306973,Erebango,RS,Erechim,Passo Fundo,-27.816900,-52.317767,3122
4307005,Erechim,RS,Erechim,Passo Fundo,-27.661400,-52.261347,109610
4307054,Ernestina,RS,Passo Fundo,Passo Fundo,-28.438607,-52.565807,3097
4307104,Herval,RS,Pelotas,Pelotas,-32.006323,-53.347669,6302
4307203,Erval Grande,RS,Erechim,Passo Fundo,-27.366465,-52.584929,5027
4307302,Erval Seco,RS,Frederico Westphalen,Passo Fundo,-27.507362,-53.532676,6891
4307401,Esmeralda,RS,Vacaria,Caxias do Sul,-28.016590,-51.199319,3264
4307450,Esperança do Sul,RS,Três Passos,Ijuí,-27.329400,-54.017208,3293
4307500,Espumoso,RS,Passo Fundo,Passo Fundo,-28.835800,-52.872681,15478
4307559,Estação,RS,Erechim,Passo Fundo,-27.937433,-52.290911,5685
4307609,Estância Velha,RS,Novo Hamburgo - São Leopoldo,Porto Alegre,-29.656038,-51.184088,49500
4307708,Esteio,RS,Porto Alegre,Porto Alegre,-29.857860,-51.173760,78143
4307807,Estrela,RS,Lajeado,Santa Cruz do Sul - Lajeado,-29.494008,-51.916925,33263
4307815,Estrela Velha,RS,Sobradinho,Santa Cruz do Sul - Lajeado,-29.238418,-53.175106,3115
4307831,Eugênio de Castro,RS,Santo Ângelo,Ijuí,-28.567522,-54.254894,2683
4307864,Fagundes Varela,RS,Bento Gonçalves,Caxias do Sul,-28.881383,-51.718117,2620
4307906,Farroupilha,RS,Caxias do Sul,Caxias do Sul,-29.209500,-51.379705,72553
4308003,Faxinal do Soturno,RS,Santa Maria,Santa Maria,-29.552623,-53.469500,6846
4308052,Faxinalzinho,RS,Erechim,Passo Fundo,-27.388582,-52.671027,2572
4308078,Fazenda Vilanova,RS,Lajeado,Santa Cruz do Sul - Lajeado,-29.592100,-51.845944,4405
4308102,Feliz,RS,Caxias do Sul,Caxias do Sul,-29.449918,-51.273900,13994
4308201,Flores da Cunha,RS,Caxias do Sul,Caxias do Sul,-29.037907,-51.231729,32015
4308250,Floriano Peixoto,RS,Erechim,Passo Fundo,-27.857023,-52.044754,1690
4308300,Fontoura Xavier,RS,Soledade,Passo Fundo,-29.038539,-52.367606,9710
4308409,Formigueiro,RS,Santa Maria,Santa Maria,-29.970215,-53.487910,6527
4308433,Forquetinha,RS,Lajeado,Santa Cruz do Sul - Lajeado,-29.390840,-52.135290,2441
4308458,Fortaleza dos Valos,RS,Cruz Alta,Passo Fundo,-28.916555,-53.318306,4569
4308508,Frederico Westphalen,RS,Frederico Westphalen,Passo Fundo,-27.343443,-53.354207,33726
4308607,Garibaldi,RS,Bento Gonçalves,Caxias do Sul,-29.253164,-51.591309,35563
4308656,Garruchos,RS,São Luiz Gonzaga,Ijuí,-28.244382,-55.545250,2724
4308706,Gaurama,RS,Erechim,Passo Fundo,-27.598283,-52.114167,5778
4308805,General Câmara,RS,Charqueadas - Triunfo - São Jerônimo,Porto Alegre,-29.855833,-51.898305,7743
4308854,Gentil,RS,Marau,Passo Fundo,-28.376950,-52.057350,1784
4308904,Getúlio Vargas,RS,Erechim,Passo Fundo,-27.868475,-52.176363,16956
4309001,Giruá,RS,Santo Ângelo,Ijuí,-28.022600,-54.320039,16273
4309050,Glorinha,RS,Porto Alegre,Porto Alegre,-29.876513,-50.756120,7851
4309100,Gramado,RS,Caxias do Sul,Caxias do Sul,-29.394931,-50.886975,41706
4309126,Gramado dos Loureiros,RS,Nonoai,Passo Fundo,-27.453190,-52.913980,2047
4309159,Gramado Xavier,RS,Santa Cruz do Sul,Santa Cruz do Sul - Lajeado,-29.298370,-52.598040,3350
4309209,Gravataí,RS,Porto Alegre,Porto Alegre,-29.897388,-50.929529,275432
4309258,Guabiju,RS,Nova Prata - Guaporé,Caxias do Sul,-28.592680,-51.659970,1441
4309308,Guaíba,RS,Porto Alegre,Porto Alegre,-30.181875,-51.432437,95946
4309407,Guaporé,RS,Nova Prata - Guaporé,Caxias do Sul,-28.858622,-51.891806,26168
4309506,Guarani das Missões,RS,Santo Ângelo,Ijuí,-28.186715,-54.590662,7547
4309555,Harmonia,RS,Novo Hamburgo - São Leopoldo,Porto Alegre,-29.549886,-51.429371,5535
4309571,Herveiras,RS,Santa Cruz do Sul,Santa Cruz do Sul - Lajeado,-29.457689,-52.680444,2604
4309605,Horizontina,RS,Três de Maio,Ijuí,-27.601573,-54.299709,19252
4309654,Hulha Negra,RS,Bagé,Pelotas,-31.479323,-53.891250,6102
4309704,Humaitá,RS,Três Passos,Ijuí,-27.583117,-53.988417,4772
4309753,Ibarama,RS,Sobradinho,Santa Cruz do Sul - Lajeado,-29.413469,-53.177062,3787
4309803,Ibiaçá,RS,Tapejara - Sananduva,Passo Fundo,-28.103532,-51.783111,4617
4309902,Ibiraiaras,RS,Lagoa Vermelha,Passo Fundo,-28.385495,-51.627740,6827
4309951,Ibirapuitã,RS,Soledade,Passo Fundo,-28.618907,-52.463533,3788
4310009,Ibirubá,RS,Cruz Alta,Passo Fundo,-28.581021,-53.186642,22106
4310108,Igrejinha,RS,Taquara - Parobé - Igrejinha,Porto Alegre,-29.559262,-50.788115,34777
4310207,Ijuí,RS,Ijuí,Ijuí,-28.320229,-53.902150,87849
4310306,Ilópolis,RS,Encantado,Santa Cruz do Sul - Lajeado,-28.930589,-52.143589,4245
4310330,Imbé,RS,Tramandaí - Osório,Porto Alegre,-29.938186,-50.121929,28029
4310363,Imigrante,RS,Lajeado,Santa Cruz do Sul - Lajeado,-29.346836,-51.765118,3149
4310405,Independência,RS,Três de Maio,Ijuí,-27.887220,-54.194487,6557
4310413,Inhacorá,RS,Ijuí,Ijuí,-27.911309,-54.026400,2047
4310439,Ipê,RS,Caxias do Sul,Caxias do Sul,-28.729440,-51.297330,5490
4310462,Ipiranga do Sul,RS,Erechim,Passo Fundo,-27.930475,-52.426750,1748
4310504,Iraí,RS,Frederico Westphalen,Passo Fundo,-27.255550,-53.245210,7631
4310538,Itaara,RS,Santa Maria,Santa Maria,-29.567209,-53.768127,5712
4310553,Itacurubi,RS,Santiago,Santa Maria,-28.813489,-55.244061,3038
4310579,Itapuca,RS,Soledade,Passo Fundo,-28.770200,-52.197973,1963
4310603,Itaqui,RS,São Borja,Uruguaiana,-29.222351,-56.120965,36811
4310652,Itati,RS,Tramandaí - Osório,Porto Alegre,-29.424983,-50.161483,2696
4310702,Itatiba do Sul,RS,Erechim,Passo Fundo,-27.336731,-52.478931,3240
4310751,Ivorá,RS,Santa Maria,Santa Maria,-29.518920,-53.562600,1962
4310801,Ivoti,RS,Novo Hamburgo - São Leopoldo,Porto Alegre,-29.587587,-51.156800,23567
4310850,Jaboticaba,RS,Frederico Westphalen,Passo Fundo,-27.617714,-53.271779,3847
4310876,Jacuizinho,RS,Cruz Alta,Passo Fundo,-29.052959,-53.014753,2066
4310900,Jacutinga,RS,Erechim,Passo Fundo,-27.770467,-52.533367,3398
4311007,Jaguarão,RS,Pelotas,Pelotas,-32.422773,-53.316705,27396
4311106,Jaguari,RS,Santa Maria,Santa Maria,-29.457379,-54.633989,10771
4311122,Jaquirana,RS,Vacaria,Caxias do Sul,-28.954829,-50.331800,3751
4311130,Jari,RS,Santa Maria,Santa Maria,-29.284285,-54.276842,3412
4311155,Jóia,RS,Ijuí,Ijuí,-28.773314,-54.142410,7294
4311205,Júlio de Castilhos,RS,Santa Maria,Santa Maria,-29.292013,-53.605971,18545
4311239,Lagoa Bonita do Sul,RS,Sobradinho,Santa Cruz do Sul - Lajeado,-29.507300,-53.036775,2283
4311254,Lagoão,RS,Sobradinho,Santa Cruz do Sul - Lajeado,-29.244853,-52.793400,5421
4311270,Lagoa dos Três Cantos,RS,Passo Fundo,Passo Fundo,-28.572108,-52.842323,1781
4311304,Lagoa Vermelha,RS,Lagoa Vermelha,Passo Fundo,-28.219322,-51.492886,28622
4311403,Lajeado,RS,Lajeado,Santa Cruz do Sul - Lajeado,-29.441100,-52.015890,96883
4311429,Lajeado do Bugre,RS,Palmeira das Missões,Passo Fundo,-27.697767,-53.206189,2661
4311502,Lavras do Sul,RS,São Gabriel - Caçapava do Sul,Santa Maria,-30.744755,-54.170207,7290
4311601,Liberato Salzano,RS,Frederico Westphalen,Passo Fundo,-27.564027,-53.046547,4845
4311627,Lindolfo Collor,RS,Novo Hamburgo - São Leopoldo,Porto Alegre,-29.589633,-51.216350,6420
4311643,Linha Nova,RS,Novo Hamburgo - São Leopoldo,Porto Alegre,-29.452471,-51.216257,1721
4311700,Machadinho,RS,Lagoa Vermelha,Passo Fundo,-27.589095,-51.682942,5867
4311718,Maçambará,RS,São Borja,Uruguaiana,-29.073081,-55.678990,4485
4311734,Mampituba,RS,Torres,Porto Alegre,-29.264436,-49.975236,3203
4311759,Manoel Viana,RS,Uruguaiana,Uruguaiana,-29.404994,-55.580624,6915
4311775,Maquiné,RS,Tramandaí - Osório,Porto Alegre,-29.635471,-50.217219,7593
4311791,Maratá,RS,Montenegro,Porto Alegre,-29.559829,-51.542957,2521
4311809,Marau,RS,Marau,Passo Fundo,-28.466145,-52.261727,46750
4311908,Marcelino Ramos,RS,Erechim,Passo Fundo,-27.467125,-51.958219,4382
4311981,Mariana Pimentel,RS,Porto Alegre,Porto Alegre,-30.314941,-51.596259,4002
4312005,Mariano Moro,RS,Erechim,Passo Fundo,-27.364167,-52.165200,1884
4312054,Marques de Souza,RS,Lajeado,Santa Cruz do Sul - Lajeado,-29.305993,-52.132780,4050
4312104,Mata,RS,Santa Maria,Santa Maria,-29.535980,-54.454040,4782
4312138,Mato Castelhano,RS,Passo Fundo,Passo Fundo,-28.271286,-52.188629,2611
4312153,Mato Leitão,RS,Santa Cruz do Sul,Santa Cruz do Sul - Lajeado,-29.523657,-52.131857,5001
4312179,Mato Queimado,RS,Cerro Largo,Ijuí,-28.248482,-54.661109,1833
4312203,Maximiliano de Almeida,RS,Tapejara - Sananduva,Passo Fundo,-27.596245,-51.811736,4251
4312252,Minas do Leão,RS,Charqueadas - Triunfo - São Jerônimo,Porto Alegre,-30.055026,-52.071247,7661
4312302,Miraguaí,RS,Três Passos,Ijuí,-27.508625,-53.739238,4501
